date,stock,value,change
2011-12-09,AAPL,52.075325,-0.45221609274641705
2011-12-09,GSPC,1255.189941,-1.49140535535889
2011-12-12,MSFT,22.654161,0.9800053950353891
2011-12-12,IBM,173.509598,-0.5359553654201901
2011-12-12,SBUX,20.743782,-0.8863619951270258
2011-12-12,AAPL,51.839832,-0.77327603993779
2011-12-12,GSPC,1236.469971,-0.8686010377845171
2011-12-13,MSFT,22.876173,-0.6599355582771751
2011-12-13,IBM,172.57966399999998,-1.27124885351498
2011-12-13,SBUX,20.559917000000002,-1.19238808211142
2011-12-13,AAPL,51.438967,-2.2170176939984
2011-12-13,GSPC,1225.72998,-1.1348367280695901
2011-12-14,MSFT,22.725205,-0.11723546608269998
2011-12-14,IBM,170.385747,-0.657061414884664
2011-12-14,SBUX,20.314763,0.7194275414387171
2011-12-14,AAPL,50.298556,-0.328786774713766
2011-12-14,GSPC,1211.819946,0.324310060498041
2011-12-15,MSFT,22.698563,1.7214393704130102
2011-12-15,IBM,169.266208,-2.08554917234278
2011-12-15,SBUX,20.460913,0.184327063020104
2011-12-15,AAPL,50.133181,0.548897944457183
2011-12-15,GSPC,1215.75,0.321614970183014
2011-12-16,MSFT,23.089305,-1.8076897507309198
2011-12-16,IBM,165.736078,-0.370435337561204
2011-12-16,SBUX,20.498628,0.321982524879231
2011-12-16,AAPL,50.408361,0.312323187814025
2011-12-16,GSPC,1219.660034,-1.17328252144729
2011-12-19,MSFT,22.671922,1.95847974424047
2011-12-19,IBM,165.12213300000002,2.3784818719608
2011-12-19,SBUX,20.564629999999998,3.30124587702282
2011-12-19,AAPL,50.565798,3.59488245394643
2011-12-19,GSPC,1205.349976,2.98254230852534
2011-12-20,MSFT,23.115947,-1.03726661079469
2011-12-20,IBM,169.049533,-3.0816086312406403
2011-12-20,SBUX,21.243519,0.39946771530649
2011-12-20,AAPL,52.383579,0.126280031381591
2011-12-20,GSPC,1241.300049,0.19495060859375196
2011-12-21,MSFT,22.876173,0.19409715077779002
2011-12-21,IBM,163.84008799999998,0.31409712133454604
2011-12-21,SBUX,21.32838,-0.530509115085159
2011-12-21,AAPL,52.449729000000005,0.529699591012195
2011-12-21,GSPC,1243.719971,0.826554951251162
2011-12-22,MSFT,22.920575,0.8523869929092049
2011-12-22,IBM,164.354705,1.48868753103235
2011-12-22,SBUX,21.215231,1.00000325238033
2011-12-22,AAPL,52.727555,1.19934823452366
2011-12-22,GSPC,1254.0,0.9035052631578979
2011-12-23,MSFT,23.115947,0.0384193647787926
2011-12-23,IBM,166.801433,0.108252667109878
2011-12-23,SBUX,21.427384,1.07810174121115
2011-12-23,AAPL,53.359942000000004,0.793394790421625
2011-12-23,GSPC,1265.329956,0.00791082195795964
2011-12-27,MSFT,23.124828,-0.844858175810011
2011-12-27,IBM,166.982,-0.5190541495490519
2011-12-27,SBUX,21.658393,-0.34828068730676004
2011-12-27,AAPL,53.783297,-0.956878861479982
2011-12-27,GSPC,1265.430054,-1.2478002201771599
2011-12-28,MSFT,22.929456,0.7745975307918441
2011-12-28,IBM,166.115273,1.1902746594529
2011-12-28,SBUX,21.582960999999997,1.4635294944007
2011-12-28,AAPL,53.26865600000001,0.615936320976442
2011-12-28,GSPC,1249.640015,1.07070875127186
2011-12-29,MSFT,23.107067,-0.230600447906257
2011-12-29,IBM,168.092501,-1.23535671588347
2011-12-29,SBUX,21.898834,-0.947260479713216
2011-12-29,AAPL,53.596757,-0.0296211951779073
2011-12-29,GSPC,1263.02002,-0.42913365696293304
2011-12-30,MSFT,23.053782,3.12019086499559
2011-12-30,IBM,166.015959,1.31607467930236
2011-12-30,SBUX,21.691395,-1.5648739972694201
2011-12-30,AAPL,53.580881000000005,1.5382707126446797
2011-12-30,GSPC,1257.599976,1.5473984869096398
2012-01-03,MSFT,23.773104,2.3533780023004103
2012-01-03,IBM,168.200853,-0.407949774190498
2012-01-03,SBUX,21.351952,1.9430260989721102
2012-01-03,AAPL,54.4051,0.537414690902151
2012-01-03,GSPC,1277.060059,0.0187923816353601
2012-01-04,MSFT,24.332575,1.02190170995056
2012-01-04,IBM,167.514678,-0.47428560260253994
2012-01-04,SBUX,21.766826000000002,0.41152991253755605
2012-01-04,AAPL,54.697481,1.11019372171819
2012-01-04,GSPC,1277.300049,0.29437171030751
2012-01-05,MSFT,24.581229999999998,1.5534698629808101
2012-01-05,IBM,166.72018,-1.14806138045197
2012-01-05,SBUX,21.856403,0.7765321677130501
2012-01-05,AAPL,55.304729,1.04538076662486
2012-01-05,GSPC,1281.060059,-0.253696146185134
2012-01-06,MSFT,24.963092,-1.3162632257253999
2012-01-06,IBM,164.80613,-0.5204320980050829
2012-01-06,SBUX,22.026125,-0.278255934713901
2012-01-06,AAPL,55.882874,-0.158617468385749
2012-01-06,GSPC,1277.810059,0.226159747268052
2012-01-09,MSFT,24.634512,0.360494252940745
2012-01-09,IBM,163.948426,-0.154193002133497
2012-01-09,SBUX,21.964836,0.49366633103931
2012-01-09,AAPL,55.794233999999996,0.35804595865586497
2012-01-09,GSPC,1280.699951,0.8885769841026551
2012-01-10,MSFT,24.723318,-0.43103842291717603
2012-01-10,IBM,163.695629,0.557062522420808
2012-01-10,SBUX,22.073269,0.640752396031604
2012-01-10,AAPL,55.994003,-0.16302817285629098
2012-01-10,GSPC,1292.079956,0.0309596939525645
2012-01-11,MSFT,24.616751,1.01010486721013
2012-01-11,IBM,164.607516,-0.970823227780198
2012-01-11,SBUX,22.214704,1.0186721371574399
2012-01-11,AAPL,55.902717,-0.27452332951903197
2012-01-11,GSPC,1292.47998,0.23366087264267998
2012-01-12,MSFT,24.865406,0.8928549165857149
2012-01-12,IBM,163.009468,-0.7698693918809741
2012-01-12,SBUX,22.440998999999998,-0.5041932402385491
2012-01-12,AAPL,55.749251,-0.37494494769086895
2012-01-12,GSPC,1295.5,-0.4947922809725971
2012-01-13,MSFT,25.087418,0.0354002153589453
2012-01-13,IBM,161.75450800000002,0.46885246623236
2012-01-13,SBUX,22.327853,0.739014181076874
2012-01-13,AAPL,55.540222,1.1648098921894798
2012-01-13,GSPC,1289.089966,0.35529545034096993
2012-01-17,MSFT,25.096299,-0.10615907947223199
2012-01-17,IBM,162.512898,0.59444881722556
2012-01-17,SBUX,22.492859,0.691681746637897
2012-01-17,AAPL,56.18716,1.0383813668461
2012-01-17,GSPC,1293.670044,1.1107929001407701
2012-01-18,MSFT,25.069657,-0.38965431397804295
2012-01-18,IBM,163.47895400000002,-0.30375163765728
2012-01-18,SBUX,22.648438,-0.0416320101191846
2012-01-18,AAPL,56.770596999999995,-0.316935190940482
2012-01-18,GSPC,1308.040039,0.493865692745818
2012-01-19,MSFT,24.971972,5.654335188266259
2012-01-19,IBM,162.982384,4.43164152022711
2012-01-19,SBUX,22.639008999999998,0.27072298085132
2012-01-19,AAPL,56.59067099999999,-1.7416704601364499
2012-01-19,GSPC,1314.5,0.0669459870673247
2012-01-20,MSFT,26.383971000000003,0.0673173875153219
2012-01-20,IBM,170.20517900000002,0.774449407323865
2012-01-20,SBUX,22.700298,-1.6822466383481003
2012-01-20,AAPL,55.605048,1.69164497439154
2012-01-20,GSPC,1315.380005,0.0471342880113201
2012-01-23,MSFT,26.401732,-1.31180408921657
2012-01-23,IBM,171.523332,1.02642245779133
2012-01-23,SBUX,22.318423000000003,0.6548401739674989
2012-01-23,AAPL,56.545688,-1.6377712125458601
2012-01-23,GSPC,1316.0,-0.102581762917931
2012-01-24,MSFT,26.055393,0.7498255735386551
2012-01-24,IBM,173.28388600000002,-0.10420357262763198
2012-01-24,SBUX,22.464573,0.251836525003158
2012-01-24,AAPL,55.619599,6.2439051385465705
2012-01-24,GSPC,1314.650024,0.8679142579165899
2012-01-25,MSFT,26.250763,-0.20297314786621398
2012-01-25,IBM,173.103318,-0.39117505535046293
2012-01-25,SBUX,22.521147,1.19321631353856
2012-01-25,AAPL,59.092434,-0.45448627145735293
2012-01-25,GSPC,1326.060059,-0.5753890970635129
2012-01-26,MSFT,26.197481,-0.9152559362482241
2012-01-26,IBM,172.426181,-0.272273617195075
2012-01-26,SBUX,22.789873,-1.0136563727230898
2012-01-26,AAPL,58.82386700000001,0.5960063795193901
2012-01-26,GSPC,1318.430054,-0.159287782740417
2012-01-27,MSFT,25.957707,1.30003778839171
2012-01-27,IBM,171.95671000000002,1.07108701951789
2012-01-27,SBUX,22.558862,1.31661783293855
2012-01-27,AAPL,59.174461,1.2810729277280601
2012-01-27,GSPC,1316.329956,-0.252212295622943
2012-01-30,MSFT,26.295167,-0.270178926796702
2012-01-30,IBM,173.79851599999998,0.0519515368013888
2012-01-30,SBUX,22.855876000000002,-1.1551208975757399
2012-01-30,AAPL,59.932529,0.7659846958902751
2012-01-30,GSPC,1313.01001,-0.0456947011394048
2012-01-31,MSFT,26.224123,1.21909510567809
2012-01-31,IBM,173.888807,0.010378471341169
2012-01-31,SBUX,22.591863,0.667789106192794
2012-01-31,AAPL,60.391603,-0.0635286995114262
2012-01-31,GSPC,1312.410034,0.889960583766766
2012-02-01,MSFT,26.54382,0.20073975787961698
2012-02-01,IBM,173.906854,-0.565879364363641
2012-02-01,SBUX,22.742729,-1.20232712617733
2012-02-01,AAPL,60.353237,-0.23454748582913398
2012-02-01,GSPC,1324.089966,0.109514688369746
2012-02-02,MSFT,26.597103999999998,0.968278350906173
2012-02-02,IBM,172.922751,1.10165550165229
2012-02-02,SBUX,22.469286999999998,1.38481029682872
2012-02-02,AAPL,60.21168,1.00193351190333
2012-02-02,GSPC,1325.540039,1.4605356632309199
2012-02-03,MSFT,26.854638,-0.13227137897000402
2012-02-03,IBM,174.827764,-0.42346191649514103
2012-02-03,SBUX,22.780444,0.29075816081547806
2012-02-03,AAPL,60.814961,0.933252263369865
2012-02-03,GSPC,1344.900024,-0.0423873886405695
2012-02-06,MSFT,26.819117,0.49668674774043603
2012-02-06,IBM,174.087435,0.274867051720305
2012-02-06,SBUX,22.84668,0.248500000875404
2012-02-06,AAPL,61.382518000000005,1.04748879803204
2012-02-06,GSPC,1344.329956,0.202338197394145
2012-02-07,MSFT,26.952324,1.02141470249467
2012-02-07,IBM,174.565944,0.18172043912527802
2012-02-07,SBUX,22.903454,0.640366295843412
2012-02-07,AAPL,62.025493000000004,1.67438249946679
2012-02-07,GSPC,1347.050049,0.216021075249601
2012-02-08,MSFT,27.227619,0.35877540375454603
2012-02-08,IBM,174.883166,0.0932925699664098
2012-02-08,SBUX,23.05012,0.9852182982127691
2012-02-08,AAPL,63.064037,3.4593408601482403
2012-02-08,GSPC,1349.959961,0.147411038659689
2012-02-09,MSFT,27.325305,-0.877479684124297
2012-02-09,IBM,175.04631899999998,-0.367631838062249
2012-02-09,SBUX,23.277214,-0.77236047234863
2012-02-09,AAPL,65.245637,0.0506915121389637
2012-02-09,GSPC,1351.949951,-0.6886302257797191
2012-02-10,MSFT,27.085531,0.262295023863481
2012-02-10,IBM,174.402793,0.10393755563305901
2012-02-10,SBUX,23.09743,0.8807906334167941
2012-02-10,AAPL,65.278711,1.8604886361803201
2012-02-10,GSPC,1342.640015,0.680003939849803
2012-02-13,MSFT,27.156575,-0.427914786750536
2012-02-13,IBM,174.584063,-0.207659275291351
2012-02-13,SBUX,23.30087,-0.26396439274585604
2012-02-13,AAPL,66.493214,1.3648956719102299
2012-02-13,GSPC,1351.77002,-0.0939523721646032
2012-02-14,MSFT,27.040368,-0.661159641022636
2012-02-14,IBM,174.221523,0.015606567737338999
2012-02-14,SBUX,23.239364000000002,-1.3029272229653002
2012-02-14,AAPL,67.400777,-2.31421812837559
2012-02-14,GSPC,1350.5,-0.5383206219918499
2012-02-15,MSFT,26.861588,4.12646117571306
2012-02-15,IBM,174.24871299999998,0.400522326956866
2012-02-15,SBUX,22.936572,0.0825057903160001
2012-02-15,AAPL,65.840976,0.9122556141938171
2012-02-15,GSPC,1343.22998,1.10257061117709
2012-02-16,MSFT,27.970021000000003,-0.127840447456226
2012-02-16,IBM,174.946618,0.20722892739772503
2012-02-16,SBUX,22.955496,-0.144266105162793
2012-02-16,AAPL,66.441614,-0.0179179873625567
2012-02-16,GSPC,1358.040039,0.23489300082411602
2012-02-17,MSFT,27.934264000000002,0.608002415957699
2012-02-17,IBM,175.309158,-0.0155091726582777
2012-02-17,SBUX,22.922379,-0.392162611044866
2012-02-17,AAPL,66.429709,2.5352527135110603
2012-02-17,GSPC,1361.22998,0.0719923168309849
2012-02-21,MSFT,28.104105,-0.5407110455928089
2012-02-21,IBM,175.281969,0.24820065776416897
2012-02-21,SBUX,22.832486,0.145052098137711
2012-02-21,AAPL,68.11386999999999,-0.351564226199469
2012-02-21,GSPC,1362.209961,-0.334010698076229
2012-02-22,MSFT,27.952143,0.319796589477958
2012-02-22,IBM,175.71702,1.9291307125513601
2012-02-22,SBUX,22.865605,0.268980418405736
2012-02-22,AAPL,67.87440600000001,0.6529677769850529
2012-02-22,GSPC,1357.660034,0.42720024562496794
2012-02-23,MSFT,28.041533,0.350647733845356
2012-02-23,IBM,179.106831,0.0759038609755821
2012-02-23,SBUX,22.927108999999998,-0.33016809925753304
2012-02-23,AAPL,68.317604,1.16578590783131
2012-02-23,GSPC,1363.459961,0.16722375905543801
2012-02-24,MSFT,28.13986,-0.41295869986559397
2012-02-24,IBM,179.24278,-0.11630036088483
2012-02-24,SBUX,22.851411,-0.14492759331140698
2012-02-24,AAPL,69.114041,0.641266222590003
2012-02-24,GSPC,1365.73999,0.13545594428995
2012-02-27,MSFT,28.023653999999997,1.65869518657346
2012-02-27,IBM,179.03432,0.22781218707116802
2012-02-27,SBUX,22.818293,1.4099126520989098
2012-02-27,AAPL,69.55724599999999,1.8354363828608
2012-02-27,GSPC,1367.589966,0.335633348745988
2012-02-28,MSFT,28.488481,-0.407912236528161
2012-02-28,IBM,179.442182,-0.631377186441037
2012-02-28,SBUX,23.140010999999998,-0.715600351270367
2012-02-28,AAPL,70.833925,1.3130149148166101
2012-02-28,GSPC,1372.180054,-0.47369876723189897
2012-02-29,MSFT,28.372273,1.7328361390009202
2012-02-29,IBM,178.309225,0.406650300902833
2012-02-29,SBUX,22.974421,0.30889570622911305
2012-02-29,AAPL,71.76398499999999,0.37422670995763896
2012-02-29,GSPC,1365.680054,0.615803970730034
2012-03-01,MSFT,28.863917999999998,-0.650355228974806
2012-03-01,IBM,179.03432,0.648002014362384
2012-03-01,SBUX,23.045388,0.36953163904205893
2012-03-01,AAPL,72.032545,0.130407720565752
2012-03-01,GSPC,1374.089966,-0.324575618071286
2012-03-02,MSFT,28.6762,-0.8728248512704009
2012-03-02,IBM,180.194466,0.9305402309080921
2012-03-02,SBUX,23.130548,0.306815039574508
2012-03-02,AAPL,72.12648100000001,-2.20477275191064
2012-03-02,GSPC,1369.630005,-0.386969399082342
2012-03-05,MSFT,28.425907000000002,-0.7547164634007908
2012-03-05,IBM,181.871248,-1.69441351169483
2012-03-05,SBUX,23.201516,-1.44779763529247
2012-03-05,AAPL,70.53625600000001,-0.543934455494764
2012-03-05,GSPC,1364.329956,-1.53701609407453
2012-03-06,MSFT,28.211371999999997,0.88719896359525
2012-03-06,IBM,178.789597,0.25854748137277
2012-03-06,SBUX,22.865605,2.40016828769675
2012-03-06,AAPL,70.152585,0.0810960850551596
2012-03-06,GSPC,1343.359985,0.6900622397204972
2012-03-07,MSFT,28.461663,0.533914690789502
2012-03-07,IBM,179.251853,1.03149784454389
2012-03-07,SBUX,23.414417999999998,1.77813089353747
2012-03-07,AAPL,70.209476,2.1292966208720903
2012-03-07,GSPC,1352.630005,0.9817931696702242
2012-03-08,MSFT,28.613623999999998,-0.0624737362873054
2012-03-08,IBM,181.100832,0.40538356002693104
2012-03-08,SBUX,23.830757000000002,2.91840498394575
2012-03-08,AAPL,71.704444,0.586734903069608
2012-03-08,GSPC,1365.910034,0.363125013839676
2012-03-09,MSFT,28.595747999999997,0.156299461024768
2012-03-09,IBM,181.83498500000002,0.189415144725866
2012-03-09,SBUX,24.526235,-1.4081778144912902
2012-03-09,AAPL,72.125159,1.2528124894671
2012-03-09,GSPC,1370.869995,0.0160460875795875
2012-03-12,MSFT,28.640442999999998,1.96628592651308
2012-03-12,IBM,182.179408,1.38308441533634
2012-03-12,SBUX,24.180862,2.40657260274675
2012-03-12,AAPL,73.028752,2.91667040948475
2012-03-12,GSPC,1371.089966,1.81315490715217
2012-03-13,MSFT,29.203596,0.306095865728313
2012-03-13,IBM,184.699103,0.46128269502206803
2012-03-13,SBUX,24.762792,0.649599608961698
2012-03-13,AAPL,75.15876,3.7810269887369103
2012-03-13,GSPC,1395.949951,-0.119626208576015
2012-03-14,MSFT,29.292987,0.24411986391145396
2012-03-14,IBM,185.551088,0.62524343699887
2012-03-14,SBUX,24.923651,0.74031689819441
2012-03-14,AAPL,78.00053299999999,-0.681842776638462
2012-03-14,GSPC,1394.280029,0.5967199434081509
2012-03-15,MSFT,29.364496999999997,-0.761034660324675
2012-03-15,IBM,186.71123400000002,0.00485187731125364
2012-03-15,SBUX,25.108165,0.26380263153440303
2012-03-15,AAPL,77.468692,0.00170520498782932
2012-03-15,GSPC,1402.599976,0.11193982795277001
2012-03-16,MSFT,29.141022999999997,-1.22698506500612
2012-03-16,IBM,186.720293,-0.14076670284574302
2012-03-16,SBUX,25.174401,0.638978460699033
2012-03-16,AAPL,77.470013,2.65212037591887
2012-03-16,GSPC,1404.170044,0.397384634705969
2012-03-19,MSFT,28.783466999999998,-0.652176473390093
2012-03-19,IBM,186.45745300000002,-0.714564088784372
2012-03-19,SBUX,25.33526,0.336136278056745
2012-03-19,AAPL,79.524611,0.808513228690943
2012-03-19,GSPC,1409.75,-0.300051782230897
2012-03-20,MSFT,28.595747999999997,-0.250079137639631
2012-03-20,IBM,185.125095,0.215423522132434
2012-03-20,SBUX,25.420420999999997,0.148896039133258
2012-03-20,AAPL,80.167578,-0.570993924750975
2012-03-20,GSPC,1405.52002,-0.187119711037626
2012-03-21,MSFT,28.524236,0.28204436395772403
2012-03-21,IBM,185.523898,0.390836440920409
2012-03-21,SBUX,25.458271,2.60173992177238
2012-03-21,AAPL,79.709826,-0.524476116658458
2012-03-21,GSPC,1402.890015,-0.720654213224259
2012-03-22,MSFT,28.604687,0.0312431315889004
2012-03-22,IBM,186.24899299999998,-0.004870898818767471
2012-03-22,SBUX,26.120629,0.253577354511639
2012-03-22,AAPL,79.29176700000001,-0.548938454102041
2012-03-22,GSPC,1392.780029,0.31088584771773997
2012-03-23,MSFT,28.613623999999998,1.81194105297532
2012-03-23,IBM,186.239921,1.1144678266911399
2012-03-23,SBUX,26.186865,1.01174386471997
2012-03-23,AAPL,78.856504,1.83373333415845
2012-03-23,GSPC,1397.109985,1.38858251735993
2012-03-26,MSFT,29.132085999999997,-0.21479066071684805
2012-03-26,IBM,188.315505,-0.283973430652983
2012-03-26,SBUX,26.451809,0.626006334765226
2012-03-26,AAPL,80.302522,1.2356324250937
2012-03-26,GSPC,1416.51001,-0.281677501170644
2012-03-27,MSFT,29.069513,-1.01476416202775
2012-03-27,IBM,187.78073899999998,0.0530938372758158
2012-03-27,SBUX,26.617399,-0.40881530160027
2012-03-27,AAPL,81.29476600000001,0.510999687236947
2012-03-27,GSPC,1412.52002,-0.49415094307831103
2012-03-28,MSFT,28.774526,-0.21745970724244199
2012-03-28,IBM,187.880439,0.47277300645438897
2012-03-28,SBUX,26.508583,-0.5354265824016421
2012-03-28,AAPL,81.71018199999999,-1.25643827350673
2012-03-28,GSPC,1405.540039,-0.16079300036218802
2012-03-29,MSFT,28.711953,0.4358637672609729
2012-03-29,IBM,188.768687,0.18245081081695003
2012-03-29,SBUX,26.366649,0.28709753749899203
2012-03-29,AAPL,80.683544,-1.69054919055118
2012-03-29,GSPC,1403.280029,0.369843644372136
2012-03-30,MSFT,28.837097999999997,0.0930051976797413
2012-03-30,IBM,189.113097,0.39300609624091404
2012-03-30,SBUX,26.442346999999998,1.395594725385
2012-03-30,AAPL,79.319549,3.1823882407601802
2012-03-30,GSPC,1408.469971,0.7504645620875641
2012-04-02,MSFT,28.863917999999998,-1.08393115584656
2012-04-02,IBM,189.856323,0.0143213560498537
2012-04-02,SBUX,26.811375,0.423510543565927
2012-04-02,AAPL,81.843805,1.7280061698011202
2012-04-02,GSPC,1419.040039,-0.398863586963243
2012-04-03,MSFT,28.551053000000003,-2.2855374195830898
2012-04-03,IBM,189.883513,-1.64677699005916
2012-04-03,SBUX,26.924924,0.0878554011888687
2012-04-03,AAPL,83.258071,-0.7960969934073959
2012-04-03,GSPC,1413.380005,-1.02025244088549
2012-04-04,MSFT,27.898508000000003,0.99327533931205
2012-04-04,IBM,186.756555,-0.281485702068123
2012-04-04,SBUX,26.948579,2.14185690458855
2012-04-04,AAPL,82.595256,1.50085496435775
2012-04-04,GSPC,1398.959961,-0.062904230609355
2012-04-05,MSFT,28.175617,-1.33248900991236
2012-04-05,IBM,186.230862,-0.257944357256956
2012-04-05,SBUX,27.525778999999996,-1.30629545488976
2012-04-05,AAPL,83.834891,0.402414789326807
2012-04-05,GSPC,1398.079956,-1.13584383581564
2012-04-09,MSFT,27.800179999999997,-2.02572429387149
2012-04-09,IBM,185.75048999999999,-1.27354388136474
2012-04-09,SBUX,27.166210999999997,-1.11459415521731
2012-04-09,AAPL,84.172255,-1.22439632869525
2012-04-09,GSPC,1382.199951,-1.7081454085509598
2012-04-10,MSFT,27.237025,-0.39382788685622
2012-04-10,IBM,183.384876,0.12356035292682101
2012-04-10,SBUX,26.863418,4.42057671142221
2012-04-10,AAPL,83.141653,-0.35643866739094804
2012-04-10,GSPC,1358.589966,0.7448895732533342
2012-04-11,MSFT,27.129758000000002,2.07577966600366
2012-04-11,IBM,183.611467,1.35255495780118
2012-04-11,SBUX,28.050936,2.26007788118015
2012-04-11,AAPL,82.845304,-0.5477546440049279
2012-04-11,GSPC,1368.709961,1.3779387552802398
2012-04-12,MSFT,27.692912,-0.548743302979472
2012-04-12,IBM,186.094913,-1.22735434471548
2012-04-12,SBUX,28.684909,1.71531657987829
2012-04-12,AAPL,82.391515,-2.8164489996330295
2012-04-12,GSPC,1387.569946,-1.2475000665660199
2012-04-13,MSFT,27.540948999999998,0.876342351165895
2012-04-13,IBM,183.810869,-0.0394487009361734
2012-04-13,SBUX,29.176946,-3.2754936037514
2012-04-13,AAPL,80.071,-4.14717688051853
2012-04-13,GSPC,1370.26001,-0.0503600772819673
2012-04-16,MSFT,27.782302,1.15830214501303
2012-04-16,IBM,183.738358,2.3332651095096897
2012-04-16,SBUX,28.221257,-1.6596851089942601
2012-04-16,AAPL,76.750314,5.09712702934348
2012-04-16,GSPC,1369.569946,1.54866738000105
2012-04-17,MSFT,28.104105,-0.9542022419856508
2012-04-17,IBM,188.025461,-3.5285572308741804
2012-04-17,SBUX,27.752872999999997,2.84691966846098
2012-04-17,AAPL,80.662375,-0.22305690850288298
2012-04-17,GSPC,1390.780029,-0.40552883147562496
2012-04-18,MSFT,27.835935,-0.41746756485815295
2012-04-18,IBM,181.390875,-0.30980389724675
2012-04-18,SBUX,28.542975,-2.5194780852381298
2012-04-18,AAPL,80.482452,-3.43558245466974
2012-04-18,GSPC,1385.140015,-0.593439718077886
2012-04-19,MSFT,27.719728999999997,4.54691674655261
2012-04-19,IBM,180.82891899999998,0.0451166773827765
2012-04-19,SBUX,27.823840999999998,0.5951335043928591
2012-04-19,AAPL,77.717411,-2.46152435520529
2012-04-19,GSPC,1376.920044,0.116926542468144
2012-04-20,MSFT,28.980121999999998,-0.9253549726257199
2012-04-20,IBM,180.910503,-0.490987524367231
2012-04-20,SBUX,27.98943,-1.01419357235927
2012-04-20,AAPL,75.804378,-0.22339870660241298
2012-04-20,GSPC,1378.530029,-0.8407570206074871
2012-04-23,MSFT,28.711953,-0.622660534447104
2012-04-23,IBM,180.022255,0.6947963183774138
2012-04-23,SBUX,27.705563,-0.870908127728727
2012-04-23,AAPL,75.635032,-1.99754658661345
2012-04-23,GSPC,1366.939941,0.36797739601639895
2012-04-24,MSFT,28.533175,0.8771964564055759
2012-04-24,IBM,181.273043,1.78500396222729
2012-04-24,SBUX,27.464273,2.4978487506296
2012-04-24,AAPL,74.124187,8.87413712881598
2012-04-24,GSPC,1371.969971,1.36445916424508
2012-04-25,MSFT,28.783466999999998,-0.279504202881467
2012-04-25,IBM,184.508774,0.9873725571446401
2012-04-25,SBUX,28.150289,1.9495785638293002
2012-04-25,AAPL,80.702069,-0.37705229093940207
2012-04-25,GSPC,1390.689941,0.668016552512044
2012-04-26,MSFT,28.703015999999998,-0.404863377423475
2012-04-26,IBM,186.33056299999998,0.598304959771949
2012-04-26,SBUX,28.699101000000002,-5.324759127472309
2012-04-26,AAPL,80.39778000000001,-0.7734044397743242
2012-04-26,GSPC,1399.97998,0.241432381054476
2012-04-27,MSFT,28.586808,0.125082170769119
2012-04-27,IBM,187.44538799999998,0.130556959875691
2012-04-27,SBUX,27.170942999999998,-0.104475578930044
2012-04-27,AAPL,79.77598,-3.15423389346017
2012-04-27,GSPC,1403.359985,-0.38835017801936605
2012-04-30,MSFT,28.622565,-0.0312375917392452
2012-04-30,IBM,187.690111,0.44427167502714204
2012-04-30,SBUX,27.142556,0.505490345124459
2012-04-30,AAPL,77.259659,-0.31678757474194796
2012-04-30,GSPC,1397.910034,0.5658384164656529
2012-05-01,MSFT,28.613623999999998,-0.6560406329516422
2012-05-01,IBM,188.523965,0.0288451391312553
2012-05-01,SBUX,27.279759000000002,0.450916740136889
2012-05-01,AAPL,77.01491,0.661358949844902
2012-05-01,GSPC,1405.819946,-0.24966831705489
2012-05-02,MSFT,28.425907000000002,-0.12578314563541698
2012-05-02,IBM,188.57834499999998,-0.394113650748195
2012-05-02,SBUX,27.402768,-2.19267265263129
2012-05-02,AAPL,77.52425500000001,-0.709919753501659
2012-05-02,GSPC,1402.310059,-0.7658871824437109
2012-05-03,MSFT,28.390152,-2.45592203944523
2012-05-03,IBM,187.83513200000002,-1.08569732311845
2012-05-03,SBUX,26.801915,-1.92409758780296
2012-05-03,AAPL,76.973895,-2.84795903858054
2012-05-03,GSPC,1391.569946,-1.6147208456598898
2012-05-04,MSFT,27.692912,-1.06520397710433
2012-05-04,IBM,185.79581100000001,-0.604910301233862
2012-05-04,SBUX,26.28622,0.162480569667299
2012-05-04,AAPL,74.78171,0.7483420745527241
2012-05-04,GSPC,1369.099976,0.035058067958075
2012-05-07,MSFT,27.397926000000002,-0.489394708197978
2012-05-07,IBM,184.671913,-0.6998546660422491
2012-05-07,SBUX,26.32893,-2.32516095412916
2012-05-07,AAPL,75.34133299999999,-0.22827974121457398
2012-05-07,GSPC,1369.579956,-0.42786731613061396
2012-05-08,MSFT,27.263841999999997,0.8524587253696708
2012-05-08,IBM,183.379478,-0.124081496185743
2012-05-08,SBUX,25.716739999999998,-0.166082481683139
2012-05-08,AAPL,75.169344,0.176005260868061
2012-05-08,GSPC,1363.719971,-0.6702266736841639
2012-05-09,MSFT,27.496254999999998,-0.0650197636005455
2012-05-09,IBM,183.151938,-0.313069578330102
2012-05-09,SBUX,25.674029,1.3863192255488899
2012-05-09,AAPL,75.30164599999999,0.23541716471908103
2012-05-09,GSPC,1354.579956,0.251741064445516
2012-05-10,MSFT,27.478377000000002,1.36629976362869
2012-05-10,IBM,182.578545,0.284143462749146
2012-05-10,SBUX,26.029953,0.291706250871835
2012-05-10,AAPL,75.47891899999999,-0.667805006587338
2012-05-10,GSPC,1357.98999,-0.338734087428736
2012-05-11,MSFT,27.853814,-1.54043536012698
2012-05-11,IBM,183.09733,-0.859967209789463
2012-05-11,SBUX,26.105884,-2.43592210859437
2012-05-11,AAPL,74.974867,-1.49812469824054
2012-05-11,GSPC,1353.390015,-1.11128638702126
2012-05-14,MSFT,27.424744,-0.8858314228931411
